r,count_on_policy,count_off_policy,expression,traversal,nmse_test,success
0.946503702950922,1,0,0.3602541983127594 * n2_t(n2_t(n2_t(u1))) + 3.4146878719329834 * u1 + -0.15209917724132538 * n3_t(u1) + 3.4146878719329834 * u1 + -10.449650764465332 * n2_t(u1) + 3.4146878719329834 * u1 + 0.14498527348041534 * n3_t(x1),"add_t,n2_t,n2_t,n2_t,u1,sub_t,sub_t,u1,n3_t,u1,sub_t,u1,add_t,n2_t,u1,add_t,u1,n3_t,x1",0.0018093415,False
0.945944524762228,1,0,-11.839019775390625 * n2_t(u1) + 5.266261577606201 * u1 + 1.284738302230835 * n3_t(u1) + 5.266261577606201 * u1 + 0.14757531881332397 * n3_t(x1),"add_t,sub_t,n2_t,u1,add_t,u1,n3_t,u1,sub_t,u1,n3_t,x1",0.0020163786,False
0.9459445214120462,1,0,"1.284738302230835 * n3_t(u1) + -11.839019775390625 * n2_t(u1) + 5.266261577606201 * u1 + 5.266261577606201 * u1 + 0.14757531881332397 * n3_t(sub_t(u1,sub_t(u1,sub_t(u1,sub_t(u1,x1)))))","sub_t,n3_t,u1,add_t,n2_t,u1,sub_t,u1,sub_t,u1,n3_t,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.0020163788,False
0.9459445214120462,1,0,"1.284738302230835 * n3_t(u1) + -11.839019775390625 * n2_t(u1) + 5.266261577606201 * u1 + 5.266261577606201 * u1 + -0.14757531881332397 * n3_t(add_t(u1,sub_t(u1,add_t(u1,add_t(u1,x1)))))","sub_t,sub_t,sub_t,n3_t,u1,n2_t,u1,u1,add_t,u1,n3_t,add_t,u1,sub_t,u1,add_t,u1,add_t,u1,x1",0.0020163788,False
0.9459445180618644,1,0,1.284738302230835 * n3_t(u1) + 0.07378765940666199 * n3_t(x1) + 10.532523155212402 * u1 + -11.839019775390625 * n2_t(u1) + 0.07378765940666199 * n3_t(x1),"sub_t,add_t,sub_t,n3_t,u1,n3_t,x1,sub_t,u1,n2_t,u1,n3_t,x1",0.002016379,False
0.9459445180618644,1,0,"1.284738302230835 * n3_t(u1) + -11.839019775390625 * mul_t(u1,u1) + 5.266261577606201 * u1 + -0.14757531881332397 * n3_t(sub_t(u1,add_t(u1,x1))) + 5.266261577606201 * u1","add_t,sub_t,n3_t,u1,mul_t,u1,u1,add_t,u1,add_t,n3_t,sub_t,u1,add_t,u1,x1,u1",0.002016379,False
0.9458642871841079,1,0,"0.17295919358730316 * mul_t(u1,n3_t(n3_t(n3_t(u1)))) + 2.5287718772888184 * u1 + 2.5287718772888184 * u1 + 2.5287718772888184 * u1 + -10.266456604003906 * n2_t(u1) + 2.5287718772888184 * u1 + 0.08766762167215347 * x1","add_t,add_t,sub_t,mul_t,u1,n3_t,n3_t,n3_t,u1,sub_t,u1,add_t,u1,sub_t,u1,n2_t,u1,u1,x1",0.0018619625,False
0.9456598083199473,1,0,"1.2731060981750488 * n3_t(u1) + 0.09020168334245682 * x1 + 1.7550582885742188 * u1 + -11.826068878173828 * mul_t(u1,u1) + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1","add_t,sub_t,add_t,n3_t,u1,x1,add_t,sub_t,sub_t,sub_t,u1,mul_t,u1,u1,u1,add_t,u1,u1,u1,u1",0.0017235555,False
0.9456598049582677,1,0,1.7550582885742188 * u1 + 1.7550582885742188 * u1 + -11.826068878173828 * n2_t(u1) + 1.2731060981750488 * n3_t(u1) + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 0.09020168334245682 * x1,"add_t,sub_t,u1,sub_t,u1,sub_t,n2_t,u1,sub_t,n3_t,u1,u1,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.0017235556,False
0.9456598049582677,1,0,1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + -11.826068878173828 * n2_t(u1) + 1.2731060981750488 * n3_t(u1) + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 0.09020168334245682 * x1,"add_t,add_t,add_t,add_t,add_t,u1,add_t,u1,add_t,u1,u1,n2_t,u1,n3_t,u1,u1,add_t,u1,x1",0.0017235558,False
0.9456598049582677,1,0,1.2731060981750488 * n3_t(u1) + 1.7550582885742188 * u1 + -11.826068878173828 * n2_t(u1) + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 0.09020168334245682 * x1,"sub_t,add_t,n3_t,u1,u1,sub_t,n2_t,u1,sub_t,u1,add_t,u1,add_t,u1,sub_t,u1,sub_t,u1,x1",0.0017235558,False
0.9456598049582677,1,0,-11.826068878173828 * n2_t(u1) + 1.2731060981750488 * n3_t(u1) + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 0.09020168334245682 * x1,"add_t,sub_t,sub_t,n2_t,u1,n3_t,u1,u1,sub_t,sub_t,u1,sub_t,sub_t,u1,u1,u1,add_t,u1,x1",0.0017235558,False
0.945659801596588,1,0,-11.826068878173828 * n2_t(u1) + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 1.2731060981750488 * n3_t(u1) + 1.7550582885742188 * u1 + 1.7550582885742188 * u1 + 0.09020168334245682 * x1,"add_t,sub_t,n2_t,u1,add_t,u1,add_t,u1,sub_t,u1,u1,sub_t,n3_t,u1,sub_t,u1,sub_t,u1,x1",0.001723556,False
0.9449938234005768,1,0,"1.284738302230835 * n3_t(u1) + -11.839019775390625 * mul_t(u1,u1) + 0.14757531881332397 * n3_t(x1) + 3.510840892791748 * u1 + 3.510840892791748 * u1 + 3.510840892791748 * u1","sub_t,n3_t,u1,sub_t,sub_t,mul_t,u1,u1,add_t,add_t,n3_t,x1,u1,u1,u1",0.0020163788,False
0.9440431253891074,1,0,"1.284738302230835 * n3_t(u1) + 2.6331307888031006 * u1 + -11.839019775390625 * mul_t(u1,u1) + 2.6331307888031006 * u1 + 2.6331307888031006 * u1 + 2.6331307888031006 * u1 + 0.14757531881332397 * n3_t(x1)","add_t,n3_t,u1,sub_t,u1,sub_t,mul_t,u1,u1,sub_t,u1,sub_t,sub_t,u1,u1,n3_t,x1",0.0020163788,False
0.9413654308598114,1,0,9.969715118408203 * u1 + 0.08799729496240616 * x1 + -10.028488159179688 * n2_t(u1),"add_t,add_t,u1,x1,n2_t,u1",0.0026187943,False
0.9413654308598114,1,0,"9.969715118408203 * u1 + 0.08799729496240616 * x1 + -2.507122039794922 * n2_t(add_t(u1,u1))","add_t,add_t,u1,x1,n2_t,add_t,u1,u1",0.0026187943,False
0.9413654308598114,2,0,-10.028488159179688 * n2_t(u1) + 0.08799729496240616 * x1 + 9.969715118408203 * u1,"sub_t,n2_t,u1,sub_t,x1,u1",0.0026187943,False
0.9413654308598114,1,0,"0.08799729496240616 * x1 + -10.028488159179688 * mul_t(u1,u1) + 9.969715118408203 * u1","add_t,x1,sub_t,mul_t,u1,u1,u1",0.0026187943,False
0.9413654308598114,1,0,9.969715118408203 * u1 + 0.08799729496240616 * x1 + -10.028488159179688 * n2_t(u1),"add_t,sub_t,u1,x1,n2_t,u1",0.0026187943,False
0.9413654308598114,1,0,0.08799729496240616 * x1 + 9.969715118408203 * u1 + -10.028488159179688 * n2_t(u1),"sub_t,sub_t,x1,u1,n2_t,u1",0.0026187943,False
0.9413654308598114,1,0,-10.028488159179688 * n2_t(u1) + 0.08799729496240616 * x1 + 9.969715118408203 * u1,"add_t,n2_t,u1,sub_t,x1,u1",0.0026187943,False
0.9413654308598114,1,0,"0.08799729496240616 * x1 + -3.342829465866089 * mul_t(u1,add_t(add_t(u1,u1),u1)) + 9.969715118408203 * u1","sub_t,sub_t,x1,mul_t,u1,add_t,add_t,u1,u1,u1,u1",0.0026187943,False
0.9413654308598114,1,0,"-10.028488159179688 * mul_t(u1,u1) + 0.08799729496240616 * x1 + 9.969715118408203 * u1","sub_t,mul_t,u1,u1,add_t,x1,u1",0.0026187943,False
0.9413654308598114,1,0,9.969715118408203 * u1 + -10.028488159179688 * n2_t(u1) + 0.08799729496240616 * x1,"sub_t,add_t,u1,n2_t,u1,x1",0.0026187943,False
0.9413654308598114,1,0,9.969715118408203 * u1 + -10.028488159179688 * n2_t(u1) + 0.08799729496240616 * x1,"sub_t,u1,sub_t,n2_t,u1,x1",0.0026187943,False
0.9413654308598114,1,0,-10.028488159179688 * n2_t(u1) + 0.08799729496240616 * x1 + 9.969715118408203 * u1,"add_t,n2_t,u1,add_t,x1,u1",0.0026187943,False
0.9413654308598114,1,0,9.969715118408203 * u1 + 0.08799729496240616 * x1 + -10.028488159179688 * n2_t(u1),"sub_t,sub_t,u1,x1,n2_t,u1",0.0026187943,False
0.9413654308598114,2,0,0.08799729496240616 * x1 + -10.028488159179688 * n2_t(u1) + 9.969715118408203 * u1,"add_t,x1,add_t,n2_t,u1,u1",0.0026187943,False
0.9413654308598114,1,0,"-10.028488159179688 * mul_t(u1,u1) + 0.08799729496240616 * x1 + 9.969715118408203 * u1","sub_t,sub_t,mul_t,u1,u1,x1,u1",0.0026187943,False
0.9413654308598114,1,0,0.08799729496240616 * x1 + -10.028488159179688 * n2_t(u1) + 9.969715118408203 * u1,"add_t,sub_t,x1,n2_t,u1,u1",0.0026187943,False
0.9413654308598114,1,0,0.08799729496240616 * x1 + -10.028488159179688 * n2_t(u1) + 9.969715118408203 * u1,"add_t,x1,sub_t,n2_t,u1,u1",0.0026187943,False
0.9413654308598114,1,0,"9.969715118408203 * u1 + -5.014244079589844 * mul_t(add_t(u1,u1),u1) + 0.08799729496240616 * x1","add_t,add_t,u1,mul_t,add_t,u1,u1,u1,x1",0.0026187943,False
0.9413654308598114,1,0,"0.08799729496240616 * x1 + 9.969715118408203 * u1 + -10.028488159179688 * mul_t(u1,u1)","add_t,x1,sub_t,u1,mul_t,u1,u1",0.0026187943,False
0.9413654308598114,1,0,"0.08799729496240616 * x1 + 9.969715118408203 * u1 + -2.507122039794922 * n2_t(add_t(u1,u1))","add_t,sub_t,x1,u1,n2_t,add_t,u1,u1",0.0026187943,False
0.9413654275486416,3,0,-10.028488159179688 * n2_t(u1) + 9.969715118408203 * u1 + 0.08799729496240616 * x1,"sub_t,n2_t,u1,sub_t,u1,x1",0.0026187946,False
