r,count_on_policy,count_off_policy,expression,traversal,nmse_test,success
0.8588808539759335,1,0,-10.050629615783691 * n2_t(u1) + 0.08655325323343277 * x1 + 9.988654136657715 * u1,"sub_t,n2_t,u1,add_t,x1,u1",0.01959479,False
0.8588808539759335,1,0,"0.08655325323343277 * x1 + 9.988654136657715 * u1 + -10.050629615783691 * mul_t(u1,u1)","sub_t,x1,add_t,u1,mul_t,u1,u1",0.01959479,False
0.8588808539759335,2,0,0.08655325323343277 * x1 + -10.050629615783691 * n2_t(u1) + 9.988654136657715 * u1,"sub_t,add_t,x1,n2_t,u1,u1",0.01959479,False
0.8588808539759335,1,0,"0.08655325323343277 * x1 + -10.050629615783691 * n2_t(sub_t(u1,sub_t(u1,u1))) + 9.988654136657715 * u1","sub_t,add_t,x1,n2_t,sub_t,u1,sub_t,u1,u1,u1",0.01959479,False
0.8588808539759335,1,0,-10.050629615783691 * n2_t(u1) + 0.08655325323343277 * x1 + 9.988654136657715 * u1,"add_t,sub_t,n2_t,u1,x1,u1",0.01959479,False
0.8588808539759335,2,0,-10.050629615783691 * n2_t(u1) + 0.08655325323343277 * x1 + 9.988654136657715 * u1,"add_t,n2_t,u1,add_t,x1,u1",0.01959479,False
0.8588808539759335,1,0,0.08655325323343277 * x1 + -10.050629615783691 * n2_t(u1) + 9.988654136657715 * u1,"sub_t,x1,sub_t,n2_t,u1,u1",0.01959479,False
0.8588808539759335,1,0,0.08655325323343277 * x1 + 9.988654136657715 * u1 + -10.050629615783691 * n2_t(u1),"add_t,x1,sub_t,u1,n2_t,u1",0.01959479,False
0.8588808539759335,3,0,0.08655325323343277 * x1 + -10.050629615783691 * n2_t(u1) + 9.988654136657715 * u1,"add_t,x1,sub_t,n2_t,u1,u1",0.01959479,False
0.8588808539759335,1,0,-10.050629615783691 * n2_t(u1) + 0.08655325323343277 * x1 + 9.988654136657715 * u1,"add_t,add_t,n2_t,u1,x1,u1",0.01959479,False
0.8588808539759335,1,0,-10.050629615783691 * n2_t(u1) + 0.08655325323343277 * x1 + 9.988654136657715 * u1,"sub_t,n2_t,u1,sub_t,x1,u1",0.01959479,False
0.8588808539759335,1,0,0.08655325323343277 * x1 + 9.988654136657715 * u1 + -10.050629615783691 * n2_t(u1),"sub_t,x1,sub_t,u1,n2_t,u1",0.01959479,False
0.8588808539759335,1,0,"9.988654136657715 * u1 + 10.050629615783691 * div_t(n3_t(sub_t(sub_t(n2_t(u1),u1),sub_t(add_t(u1,mul_t(u1,u1)),u1))),u1) + 0.08655326068401337 * x1","add_t,u1,add_t,div_t,n3_t,sub_t,sub_t,n2_t,u1,u1,sub_t,add_t,u1,mul_t,u1,u1,u1,u1,x1",0.01959479,False
0.858880842950624,2,0,9.988654136657715 * u1 + -10.050629615783691 * n2_t(u1) + 0.08655325323343277 * x1,"sub_t,sub_t,u1,n2_t,u1,x1",0.019594792,False
0.858880842950624,1,0,"-10.050629615783691 * n2_t(sub_t(u1,sub_t(u1,u1))) + 9.988654136657715 * u1 + 0.08655325323343277 * x1","add_t,sub_t,n2_t,sub_t,u1,sub_t,u1,u1,u1,x1",0.019594792,False
0.858880842950624,1,0,9.988654136657715 * u1 + -10.050629615783691 * n2_t(u1) + 0.08655325323343277 * x1,"add_t,u1,sub_t,n2_t,u1,x1",0.019594792,False
0.858880842950624,2,0,-10.050629615783691 * n2_t(u1) + 9.988654136657715 * u1 + 0.08655325323343277 * x1,"sub_t,n2_t,u1,add_t,u1,x1",0.019594792,False
0.858880842950624,1,0,-10.050629615783691 * n2_t(u1) + 9.988654136657715 * u1 + 0.08655325323343277 * x1,"sub_t,sub_t,n2_t,u1,u1,x1",0.019594792,False
0.858880842950624,1,0,-10.050629615783691 * n2_t(u1) + 9.988654136657715 * u1 + 0.08655325323343277 * x1,"add_t,add_t,n2_t,u1,u1,x1",0.019594792,False
0.858880842950624,1,0,"-10.050629615783691 * n2_t(add_t(div_t(div_t(sub_t(u1,u1),u1),u1),u1)) + 9.988654136657715 * u1 + 0.08655325323343277 * x1","add_t,n2_t,add_t,div_t,div_t,sub_t,u1,u1,u1,u1,u1,sub_t,u1,x1",0.019594792,False
0.858880842950624,1,0,-10.050629615783691 * n2_t(u1) + 9.988654136657715 * u1 + 0.08655325323343277 * x1,"sub_t,n2_t,u1,sub_t,u1,x1",0.019594792,False
0.8588745365199423,1,0,"10.050626754760742 * mul_t(u1,sub_t(n3_t(diff_t(mul_t(n3_t(n2_t(n3_t(x1))),div_t(n2_t(u1),u1)),x1)),u1)) + 9.988654136657715 * u1 + 0.08652319759130478 * x1","sub_t,mul_t,u1,sub_t,n3_t,diff_t,mul_t,n3_t,n2_t,n3_t,x1,div_t,n2_t,u1,u1,x1,u1,add_t,u1,x1",0.019596871,False
