r,count_on_policy,count_off_policy,expression,traversal,nmse_test,success
0.8718417881956612,1,0,"0.028379770584142174 * diff(mul(u1,n3(mul(x1,u1))),x1) + 0.45042554036459803 * n2(n2(n3(u1))) + -11.131021358972907 * n2(u1) + 5.3565316078814655 * u1 + 5.356531607881479 * u1","sub,sub,diff,mul,u1,n3,mul,x1,u1,x1,add,n2,n2,n3,u1,n2,u1,sub,u1,u1",0.006272472993205744,False
0.8644182427568873,1,0,"-10.207594528917067 * n2(u1) + 5.062983357446948 * u1 + 0.017581310034087732 * mul(x1,sub(n3(u1),sub(sub(diff(n2(u1),x1),x1),u1))) + 5.062983357446946 * u1","sub,n2,u1,sub,sub,u1,mul,x1,sub,n3,u1,sub,sub,diff,n2,u1,x1,x1,u1,u1",0.009542608521297688,False
0.8595737822158618,1,0,"531051616134.15063 * u1 + 0.020752054518722807 * mul(n2(diff(u1,x1)),u1) + -531051616124.3144 * u1 + -9.940564462577731 * n2(u1) + 0.034933267281709944 * div(u1,u1)","add,sub,sub,u1,mul,n2,diff,u1,x1,u1,u1,sub,n2,u1,div,u1,u1",0.008637485767540951,False
0.8591640479385656,1,0,"-9.71843383181768 * n2(u1) + 0.0204783016356795 * n2(diff(u1,x1)) + 1.932449764326223 * u1 + 1.9324497643262226 * u1 + 1.9324497643262226 * u1 + 1.9324497643262226 * u1 + 1.9324497643262226 * u1","sub,sub,add,n2,u1,n2,diff,u1,x1,add,add,u1,sub,u1,u1,u1,u1",0.005305425413675993,False
0.8547431762930762,1,0,"-6.697985039318251 * n3(u1) + 0.020346503208248354 * diff2(n2(u1),x1) + 6.616421207472134 * u1","sub,n3,u1,sub,diff2,n2,u1,x1,u1",0.014191455602635912,False
0.854543589663793,1,0,"-282005522442.62006 * u1 + 2.084381471809479e-05 * mul(x1,u1) + -10.304402374720718 * n2(u1) + -417855.3016297863 * mul(u1,diff3(div(mul(x1,u1),u1),x1)) + 282005522452.8447 * u1","sub,sub,u1,mul,x1,u1,sub,n2,u1,sub,mul,u1,diff3,div,mul,x1,u1,u1,x1,u1",0.009738827860499859,False
0.837135609130775,1,0,"2.844351004646218 * u1 + -0.005719465208473953 * diff2(n2(n3(u1)),x1) + 4.2258471362486425 * n3(n2(u1)) + -12.707788639543958 * n3(u1) + 2.8443510046462226 * u1 + 2.844351004646221 * u1","add,sub,u1,diff2,n2,n3,u1,x1,sub,sub,n3,n2,u1,sub,n3,u1,u1,u1",0.011784289940354728,False
0.837119605647858,1,0,"0.02034650320824861 * diff2(n2(u1),x1) + 2.2054737358240657 * u1 + 2.2054737358240324 * u1 + -6.6979850393182465 * n3(u1) + 2.205473735824033 * u1","sub,add,add,diff2,n2,u1,x1,u1,sub,u1,n3,u1,u1",0.014191455602635912,False
0.7619506752147774,1,0,"-0.007534301259964276 * div(diff(mul(u1,x1),x1),u1) + -6.902123037262064 * mul(u1,mul(u1,u1)) + 3.3458590486879864 * u1 + 3.3458590486879864 * u1","sub,sub,sub,div,diff,mul,u1,x1,x1,u1,mul,u1,mul,u1,u1,u1,u1",0.052730021617111406,False
0.7378760400323798,1,0,"2.879022063683743 * u1 + 0.021240771121143868 * diff2(u1,x1) + -6.030958549992113 * n2(n2(u1)) + 2.8790220636837454 * u1","sub,u1,add,diff2,u1,x1,sub,n2,n2,u1,u1",0.07072760167044839,False
0.6990350622280731,1,0,"2.0582237018297187 * u1 + -4.279278538037401 * n3(n2(u1)) + 2.0582237018296925 * u1 + 0.03582894053333325 * diff2(n3(div(n2(u1),u1)),x1)","sub,sub,u1,n3,n2,u1,sub,u1,diff2,n3,div,n2,u1,u1,x1",0.10877556222262136,False
0.6440708938279147,1,0,"0.0005244100958530619 * n2(diff2(n3(u1),x1)) + -4.362439867502783 * n2(mul(n2(u1),u1)) + 3.9678762229188322 * u1","sub,sub,n2,diff2,n3,u1,x1,n2,mul,n2,u1,u1,u1",0.19986828138941973,False
0.582939560089386,1,0,"2.2957137483892107 * u1 + -3.0286077652435774 * n3(n2(n2(u1))) + 0.46894014175551313 * div(u1,u1) + 0.1773036435978732 * mul(mul(n3(sub(x1,n3(u1))),u1),u1)","sub,add,u1,n3,n2,n2,u1,add,div,u1,u1,mul,mul,n3,sub,x1,n3,u1,u1,u1",0.3265425769066295,False
0.5794862975864316,1,0,"130.67091952082572 * n3(sub(u1,mul(u1,sub(u1,n2(n3(x1))))))","n3,sub,u1,mul,u1,sub,u1,n2,n3,x1",0.3916822645804819,False
